-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,10,15,23,46,65
-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,11,21,33,61,79
-38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,15,28,36,70,81
-37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,12,17,31,42,75,82
-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,19,35,45,73,82
-35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,14,22,37,47,76,83
-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,16,21,38,48,79,83
-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,15,22,39,51,78,84
-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,17,25,41,54,74,82
-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,18,27,41,50,77,85
-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,20,30,41,53,77,83
-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,21,30,42,53,76,84
-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,23,30,48,54,76,83
-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,22,32,48,54,74,82
-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,23,33,50,55,74,85
-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,24,35,52,60,78,85
-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,23,33,47,58,79,87
-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,24,37,45,58,80,86
-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,24,36,46,57,76,81
-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,25,36,45,54,76,84
-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,24,37,45,54,77,82
